latitude,longitude,e2008g_N,e2008g_n,p
40.3088,-74.6253,1,1,1
40.3095,-74.6253,1,1,1
40.3128,-74.6253,1,0,0
40.3095,-74.6252,1,1,1
40.2764,-74.6251,3,3,1
40.2766,-74.6251,4,3,0.75
40.3014,-74.6251,4,3,0.75
40.306,-74.6251,1,1,1
40.3095,-74.625,2,2,1
40.3096,-74.625,2,1,0.5
40.3102,-74.625,2,2,1
40.2487,-74.6249,2,2,1
40.2957,-74.6249,3,1,0.333333333
40.3095,-74.6249,1,0,0
40.3096,-74.6249,1,0,0
40.3098,-74.6249,1,1,1
40.3127,-74.6249,2,2,1
40.3169,-74.6249,1,0,0
40.274,-74.6248,4,3,0.75
40.2909,-74.6248,4,3,0.75
40.3014,-74.6248,2,1,0.5
40.3101,-74.6248,1,0,0
40.3111,-74.6248,2,2,1
40.3143,-74.6248,3,3,1
40.2769,-74.6247,2,0,0
40.2937,-74.6247,1,0,0
40.3108,-74.6247,1,1,1
40.3114,-74.6247,2,2,1
40.3117,-74.6247,1,1,1
40.3144,-74.6247,5,5,1
40.3013,-74.6246,2,2,1
40.3087,-74.6246,2,2,1
40.311,-74.6246,2,2,1
40.312,-74.6246,1,1,1
40.3144,-74.6246,2,2,1
40.2488,-74.6245,2,2,1
40.2739,-74.6245,1,1,1
40.2912,-74.6245,3,3,1
40.3013,-74.6245,4,3,0.75
40.3113,-74.6245,2,2,1
40.3122,-74.6245,2,2,1
40.3145,-74.6245,2,2,1
40.3146,-74.6245,1,1,1
40.2774,-74.6244,4,2,0.5
40.3015,-74.6244,1,1,1
40.3062,-74.6244,2,1,0.5
40.3087,-74.6244,1,1,1
40.3118,-74.6244,3,2,0.666666667
40.2489,-74.6243,3,2,0.666666667
40.2772,-74.6243,2,2,1
40.293,-74.6243,1,1,1
40.2959,-74.6243,1,0,0
40.3013,-74.6243,2,0,0
40.3015,-74.6243,3,3,1
40.3125,-74.6243,2,1,0.5
40.3131,-74.6243,2,1,0.5
40.3132,-74.6243,2,1,0.5
40.3133,-74.6243,1,0,0
40.3134,-74.6243,2,0,0
40.3147,-74.6243,2,2,1
40.3013,-74.6242,3,2,0.666666667
40.3087,-74.6242,1,1,1
40.3127,-74.6242,2,2,1
40.3132,-74.6242,5,4,0.8
40.3134,-74.6242,2,2,1
40.3137,-74.6242,2,2,1
40.3139,-74.6242,1,0,0
40.3148,-74.6242,1,0,0
40.2739,-74.6241,6,1,0.166666667
40.2774,-74.6241,6,2,0.333333333
40.2789,-74.6241,3,0,0
40.2791,-74.6241,1,1,1
40.2846,-74.6241,5,4,0.8
40.3015,-74.6241,1,1,1
40.3125,-74.6241,2,2,1
40.3126,-74.6241,2,2,1
40.3134,-74.6241,3,2,0.666666667
40.3136,-74.6241,2,2,1
40.3142,-74.6241,1,1,1
40.2777,-74.624,6,2,0.333333333
40.2789,-74.624,1,0,0
40.279,-74.624,6,5,0.833333333
40.2791,-74.624,4,4,1
40.2792,-74.624,1,0,0
40.2845,-74.624,2,0,0
40.2942,-74.624,2,2,1
40.3014,-74.624,1,0,0
40.3015,-74.624,4,3,0.75
40.3037,-74.624,5,5,1
40.3039,-74.624,5,1,0.2
40.3137,-74.624,1,1,1
40.3139,-74.624,3,3,1
40.249,-74.6239,2,2,1
40.2775,-74.6239,6,4,0.666666667
40.2776,-74.6239,1,0,0
40.2846,-74.6239,3,1,0.333333333
40.3014,-74.6239,4,2,0.5
40.3037,-74.6239,1,0,0
40.3039,-74.6239,3,2,0.666666667
40.3056,-74.6239,5,4,0.8
40.3141,-74.6239,1,1,1
40.3143,-74.6239,2,2,1
40.2831,-74.6238,3,3,1
40.3016,-74.6238,1,1,1
40.3037,-74.6238,2,2,1
40.3039,-74.6238,2,1,0.5
40.3054,-74.6238,7,4,0.571428571
40.3056,-74.6238,4,3,0.75
40.3063,-74.6238,1,1,1
40.3084,-74.6238,2,2,1
40.3086,-74.6238,2,2,1
40.249,-74.6237,2,2,1
40.2761,-74.6237,4,1,0.25
40.2845,-74.6237,5,3,0.6
40.3014,-74.6237,2,2,1
40.3027,-74.6237,2,2,1
40.3028,-74.6237,2,2,1
40.3037,-74.6237,4,4,1
40.3039,-74.6237,4,3,0.75
40.3053,-74.6237,2,2,1
40.3054,-74.6237,6,5,0.833333333
40.3056,-74.6237,8,8,1
40.3078,-74.6237,6,4,0.666666667
40.308,-74.6237,3,3,1
40.3124,-74.6237,2,1,0.5
40.3204,-74.6237,2,1,0.5
40.276,-74.6236,2,0,0
40.2761,-74.6236,2,2,1
40.283,-74.6236,2,0,0
40.2843,-74.6236,2,2,1
40.2958,-74.6236,2,1,0.5
40.296,-74.6236,3,3,1
40.3014,-74.6236,1,1,1
40.3016,-74.6236,4,4,1
40.3028,-74.6236,2,2,1
40.3029,-74.6236,3,3,1
40.303,-74.6236,5,4,0.8
40.3031,-74.6236,3,3,1
40.3032,-74.6236,3,3,1
40.3033,-74.6236,2,2,1
40.3034,-74.6236,3,3,1
40.3036,-74.6236,1,1,1
40.3037,-74.6236,7,5,0.714285714
40.3039,-74.6236,2,2,1
40.3051,-74.6236,1,1,1
40.3054,-74.6236,4,2,0.5
40.3062,-74.6236,4,4,1
40.3076,-74.6236,5,4,0.8
40.3077,-74.6236,4,3,0.75
40.3081,-74.6236,3,2,0.666666667
40.3082,-74.6236,2,2,1
40.3086,-74.6236,2,2,1
40.3126,-74.6236,1,1,1
40.2491,-74.6235,2,2,1
40.2738,-74.6235,2,2,1
40.276,-74.6235,4,2,0.5
40.2829,-74.6235,2,2,1
40.2844,-74.6235,1,1,1
40.296,-74.6235,2,2,1
40.3015,-74.6235,2,0,0
40.3033,-74.6235,1,1,1
40.3034,-74.6235,2,2,1
40.3035,-74.6235,3,2,0.666666667
40.3036,-74.6235,2,1,0.5
40.3037,-74.6235,3,2,0.666666667
40.3039,-74.6235,7,7,1
40.3046,-74.6235,2,2,1
40.3048,-74.6235,2,2,1
40.3054,-74.6235,3,1,0.333333333
40.3075,-74.6235,4,4,1
40.3084,-74.6235,2,2,1
40.2829,-74.6234,2,2,1
40.2964,-74.6234,1,1,1
40.3042,-74.6234,2,2,1
40.3045,-74.6234,1,1,1
40.3125,-74.6234,2,2,1
40.2829,-74.6233,2,2,1
40.2975,-74.6233,4,1,0.25
40.3013,-74.6233,2,2,1
40.3015,-74.6233,2,2,1
40.3065,-74.6233,3,0,0
40.3075,-74.6233,2,2,1
40.2737,-74.6232,2,2,1
40.2828,-74.6232,4,2,0.5
40.2842,-74.6232,2,2,1
40.2974,-74.6232,2,2,1
40.3014,-74.6232,2,0,0
40.3074,-74.6232,4,4,1
40.3125,-74.6232,2,2,1
40.2735,-74.6231,2,2,1
40.2828,-74.6231,5,3,0.6
40.291,-74.6231,5,4,0.8
40.2911,-74.6231,11,8,0.727272727
40.2912,-74.6231,7,5,0.714285714
40.2978,-74.6231,1,1,1
40.2987,-74.6231,3,3,1
40.3012,-74.6231,2,2,1
40.2828,-74.623,2,2,1
40.2983,-74.623,3,2,0.666666667
40.3014,-74.623,2,2,1
40.283,-74.6229,2,2,1
40.291,-74.6229,5,2,0.4
40.2911,-74.6229,6,6,1
40.2987,-74.6229,2,2,1
40.3014,-74.6229,3,2,0.666666667
40.2844,-74.6228,3,2,0.666666667
40.2992,-74.6228,1,0,0
40.3012,-74.6228,4,2,0.5
40.3074,-74.6228,3,2,0.666666667
40.2804,-74.6227,3,3,1
40.3014,-74.6227,2,2,1
40.3123,-74.6227,2,1,0.5
40.2568,-74.6226,3,1,0.333333333
40.2735,-74.6226,2,2,1
40.2769,-74.6226,3,2,0.666666667
40.277,-74.6226,7,6,0.857142857
40.3012,-74.6226,4,0,0
40.2768,-74.6225,10,8,0.8
40.277,-74.6225,4,4,1
40.2957,-74.6225,5,4,0.8
40.3012,-74.6225,3,3,1
40.3123,-74.6225,2,2,1
40.2768,-74.6224,1,0,0
40.2769,-74.6224,8,7,0.875
40.2959,-74.6224,4,2,0.5
40.3007,-74.6224,4,3,0.75
40.273,-74.6223,2,2,1
40.2734,-74.6223,2,2,1
40.2772,-74.6223,1,1,1
40.283,-74.6223,2,0,0
40.2842,-74.6223,2,1,0.5
40.2957,-74.6223,8,3,0.375
40.2958,-74.6223,2,0,0
40.3011,-74.6223,4,3,0.75
40.3013,-74.6223,4,4,1
40.309,-74.6223,2,2,1
40.3091,-74.6223,3,2,0.666666667
40.3092,-74.6223,6,3,0.5
40.3093,-74.6223,2,2,1
40.3094,-74.6223,1,1,1
40.2962,-74.6222,2,2,1
40.3018,-74.6222,2,0,0
40.3088,-74.6222,6,4,0.666666667
40.3089,-74.6222,1,0,0
40.3094,-74.6222,1,0,0
40.3095,-74.6222,5,4,0.8
40.2717,-74.6221,2,2,1
40.3022,-74.6221,1,1,1
40.3029,-74.6221,2,2,1
40.3032,-74.6221,2,2,1
40.3069,-74.6221,2,1,0.5
40.3087,-74.6221,4,4,1
40.3122,-74.6221,2,2,1
40.2724,-74.622,2,1,0.5
40.2803,-74.622,1,0,0
40.2964,-74.622,2,2,1
40.3026,-74.622,1,0,0
40.3028,-74.622,2,2,1
40.3035,-74.622,2,1,0.5
40.3085,-74.622,4,4,1
40.3086,-74.622,3,3,1
40.2711,-74.6219,1,1,1
40.2841,-74.6219,2,2,1
40.2874,-74.6219,1,1,1
40.3038,-74.6219,2,2,1
40.3041,-74.6219,2,2,1
40.3068,-74.6219,1,0,0
40.3085,-74.6219,6,6,1
40.3086,-74.6219,3,3,1
40.2802,-74.6218,1,0,0
40.2873,-74.6218,8,4,0.5
40.2874,-74.6218,7,7,1
40.3044,-74.6218,2,1,0.5
40.3068,-74.6218,3,3,1
40.307,-74.6218,1,0,0
40.3084,-74.6218,5,4,0.8
40.3086,-74.6218,4,4,1
40.2711,-74.6217,3,2,0.666666667
40.2776,-74.6217,2,2,1
40.283,-74.6217,2,0,0
40.2872,-74.6217,4,4,1
40.2873,-74.6217,5,2,0.4
40.2874,-74.6217,2,1,0.5
40.3047,-74.6217,2,2,1
40.3085,-74.6217,3,2,0.666666667
40.3086,-74.6217,2,2,1
40.3087,-74.6217,6,5,0.833333333
40.3122,-74.6217,2,0,0
40.2775,-74.6216,1,0,0
40.2874,-74.6216,5,3,0.6
40.2875,-74.6216,2,2,1
40.2964,-74.6216,4,4,1
40.3053,-74.6216,3,3,1
40.2841,-74.6215,3,2,0.666666667
40.3056,-74.6215,2,2,1
40.3059,-74.6215,1,1,1
40.3071,-74.6215,2,1,0.5
40.3081,-74.6215,2,2,1
40.2843,-74.6214,2,2,1
40.2981,-74.6214,2,2,1
40.2984,-74.6214,3,3,1
40.2988,-74.6214,2,2,1
40.3081,-74.6214,2,2,1
40.2706,-74.6213,2,2,1
40.2965,-74.6213,1,0,0
40.2992,-74.6213,2,2,1
40.2572,-74.6212,3,2,0.666666667
40.2992,-74.6212,1,1,1
40.2996,-74.6212,4,4,1
40.2745,-74.6211,2,2,1
40.2747,-74.6211,1,1,1
40.2829,-74.6211,2,2,1
40.2978,-74.6211,4,3,0.75
40.3,-74.6211,2,2,1
40.3002,-74.6211,3,2,0.666666667
40.3071,-74.6211,3,3,1
40.2505,-74.621,3,2,0.666666667
40.2506,-74.621,2,0,0
40.2746,-74.621,2,2,1
40.2841,-74.621,2,2,1
40.2876,-74.621,4,3,0.75
40.2964,-74.621,2,2,1
40.2999,-74.621,1,1,1
40.3073,-74.621,5,4,0.8
40.2573,-74.6209,2,1,0.5
40.2745,-74.6209,4,2,0.5
40.2746,-74.6209,1,0,0
40.2979,-74.6209,2,2,1
40.3,-74.6209,2,2,1
40.3027,-74.6209,2,2,1
40.2745,-74.6208,3,2,0.666666667
40.2746,-74.6208,2,0,0
40.2816,-74.6208,2,2,1
40.2817,-74.6208,3,2,0.666666667
40.2827,-74.6208,2,0,0
40.2874,-74.6208,1,1,1
40.2875,-74.6208,6,4,0.666666667
40.2877,-74.6208,5,3,0.6
40.2964,-74.6208,2,0,0
40.3016,-74.6208,4,4,1
40.3017,-74.6208,6,5,0.833333333
40.2739,-74.6207,2,2,1
40.2745,-74.6207,2,1,0.5
40.2746,-74.6207,2,0,0
40.2815,-74.6207,1,0,0
40.2816,-74.6207,4,4,1
40.2838,-74.6207,3,2,0.666666667
40.2875,-74.6207,2,2,1
40.2876,-74.6207,2,2,1
40.2877,-74.6207,6,6,1
40.291,-74.6207,3,3,1
40.2964,-74.6207,2,2,1
40.2977,-74.6207,2,2,1
40.3,-74.6207,2,1,0.5
40.3002,-74.6207,2,2,1
40.3019,-74.6207,2,2,1
40.3105,-74.6207,59,37,0.627118644
40.2741,-74.6206,2,2,1
40.2742,-74.6206,3,2,0.666666667
40.2743,-74.6206,2,2,1
40.2744,-74.6206,2,2,1
40.2745,-74.6206,1,1,1
40.2746,-74.6206,4,3,0.75
40.281,-74.6206,1,0,0
40.2816,-74.6206,2,0,0
40.2817,-74.6206,2,2,1
40.2819,-74.6206,4,4,1
40.284,-74.6206,5,3,0.6
40.2871,-74.6206,2,2,1
40.2876,-74.6206,5,0,0
40.2877,-74.6206,2,1,0.5
40.2878,-74.6206,3,2,0.666666667
40.2908,-74.6206,3,0,0
40.2963,-74.6206,3,2,0.666666667
40.2964,-74.6206,2,0,0
40.3016,-74.6206,4,3,0.75
40.3026,-74.6206,2,2,1
40.3073,-74.6206,4,3,0.75
40.2742,-74.6205,3,2,0.666666667
40.2744,-74.6205,2,2,1
40.2747,-74.6205,3,3,1
40.2827,-74.6205,2,0,0
40.2829,-74.6205,2,0,0
40.2872,-74.6205,1,1,1
40.2876,-74.6205,4,3,0.75
40.2878,-74.6205,4,3,0.75
40.2908,-74.6205,2,0,0
40.2963,-74.6205,10,8,0.8
40.2964,-74.6205,2,2,1
40.3016,-74.6205,1,1,1
40.3018,-74.6205,3,2,0.666666667
40.3026,-74.6205,1,1,1
40.3027,-74.6205,2,2,1
40.3028,-74.6205,4,3,0.75
40.2743,-74.6204,2,2,1
40.2744,-74.6204,5,3,0.6
40.2745,-74.6204,2,2,1
40.2752,-74.6204,2,2,1
40.2911,-74.6204,2,2,1
40.2964,-74.6204,2,2,1
40.2977,-74.6204,5,5,1
40.3016,-74.6204,4,4,1
40.3017,-74.6204,1,1,1
40.3018,-74.6204,2,2,1
40.3027,-74.6204,2,0,0
40.3029,-74.6204,3,2,0.666666667
40.2746,-74.6203,2,2,1
40.2755,-74.6203,3,2,0.666666667
40.2842,-74.6203,7,7,1
40.2869,-74.6203,3,3,1
40.3016,-74.6203,1,1,1
40.3017,-74.6203,1,1,1
40.3027,-74.6203,1,1,1
40.312,-74.6203,1,0,0
40.2574,-74.6202,2,2,1
40.2759,-74.6202,2,2,1
40.2843,-74.6202,12,11,0.916666667
40.3002,-74.6202,1,1,1
40.3003,-74.6202,4,3,0.75
40.3027,-74.6202,1,1,1
40.3029,-74.6202,4,4,1
40.2678,-74.6201,4,2,0.5
40.2688,-74.6201,2,1,0.5
40.2689,-74.6201,3,1,0.333333333
40.269,-74.6201,4,4,1
40.2691,-74.6201,2,2,1
40.2755,-74.6201,2,2,1
40.2843,-74.6201,2,2,1
40.2844,-74.6201,5,4,0.8
40.2914,-74.6201,2,1,0.5
40.2917,-74.6201,2,2,1
40.2978,-74.6201,3,2,0.666666667
40.3027,-74.6201,1,0,0
40.3029,-74.6201,5,3,0.6
40.2679,-74.62,1,1,1
40.2685,-74.62,2,1,0.5
40.2844,-74.62,4,3,0.75
40.2845,-74.62,1,1,1
40.2978,-74.62,2,2,1
40.3075,-74.62,1,0,0
40.269,-74.6199,3,3,1
40.2691,-74.6199,1,1,1
40.2829,-74.6199,2,2,1
40.2848,-74.6199,2,1,0.5
40.2867,-74.6199,4,3,0.75
40.2917,-74.6199,6,6,1
40.2919,-74.6199,1,1,1
40.2978,-74.6199,3,2,0.666666667
40.2981,-74.6199,4,3,0.75
40.2676,-74.6198,2,2,1
40.2917,-74.6198,6,4,0.666666667
40.2919,-74.6198,5,3,0.6
40.2977,-74.6198,3,3,1
40.2677,-74.6197,2,1,0.5
40.2706,-74.6197,2,2,1
40.2843,-74.6197,1,1,1
40.2869,-74.6197,2,2,1
40.2898,-74.6197,2,2,1
40.2977,-74.6197,3,3,1
40.3005,-74.6197,2,2,1
40.3132,-74.6197,3,1,0.333333333
40.2576,-74.6196,2,2,1
40.2828,-74.6196,1,1,1
40.2841,-74.6196,4,3,0.75
40.2849,-74.6196,3,3,1
40.3003,-74.6196,4,4,1
40.2762,-74.6195,3,3,1
40.2827,-74.6195,2,2,1
40.2867,-74.6195,4,3,0.75
40.2896,-74.6195,3,3,1
40.3134,-74.6195,3,0,0
40.2763,-74.6194,4,3,0.75
40.2784,-74.6194,3,1,0.333333333
40.2898,-74.6194,2,2,1
40.3124,-74.6194,2,1,0.5
40.3128,-74.6194,2,0,0
40.2676,-74.6193,4,4,1
40.2781,-74.6193,2,2,1
40.2787,-74.6193,3,2,0.666666667
40.2788,-74.6193,3,2,0.666666667
40.2828,-74.6193,3,3,1
40.2841,-74.6193,2,2,1
40.2852,-74.6193,3,3,1
40.2868,-74.6193,4,2,0.5
40.2904,-74.6193,2,2,1
40.3077,-74.6193,2,2,1
40.3121,-74.6193,3,3,1
40.2793,-74.6192,4,2,0.5
40.2794,-74.6192,4,2,0.5
40.284,-74.6192,3,1,0.333333333
40.2899,-74.6192,1,1,1
40.2906,-74.6192,1,1,1
40.2943,-74.6192,1,1,1
40.2977,-74.6192,2,2,1
40.2674,-74.6191,1,1,1
40.2797,-74.6191,3,2,0.666666667
40.2801,-74.6191,2,2,1
40.2804,-74.6191,4,4,1
40.2853,-74.6191,1,1,1
40.2866,-74.6191,2,2,1
40.2902,-74.6191,2,2,1
40.2943,-74.6191,10,7,0.7
40.3004,-74.6191,2,2,1
40.3006,-74.6191,2,2,1
40.3113,-74.6191,3,2,0.666666667
40.3175,-74.6191,3,3,1
40.2705,-74.619,2,2,1
40.2707,-74.619,2,2,1
40.2803,-74.619,1,0,0
40.2804,-74.619,5,4,0.8
40.2805,-74.619,3,2,0.666666667
40.2806,-74.619,2,2,1
40.2807,-74.619,3,2,0.666666667
40.2808,-74.619,3,1,0.333333333
40.2809,-74.619,1,1,1
40.2828,-74.619,1,1,1
40.2943,-74.619,9,7,0.777777778
40.2944,-74.619,3,2,0.666666667
40.2675,-74.6189,1,1,1
40.2762,-74.6189,2,2,1
40.2779,-74.6189,1,1,1
40.2853,-74.6189,3,2,0.666666667
40.2868,-74.6189,4,3,0.75
40.2942,-74.6189,3,3,1
40.2943,-74.6189,1,0,0
40.2944,-74.6189,4,2,0.5
40.31,-74.6189,2,0,0
40.3107,-74.6189,1,0,0
40.3135,-74.6189,3,1,0.333333333
40.2801,-74.6188,3,2,0.666666667
40.2803,-74.6188,1,0,0
40.2826,-74.6188,2,2,1
40.2839,-74.6188,2,2,1
40.2853,-74.6188,5,4,0.8
40.2866,-74.6188,2,1,0.5
40.2943,-74.6188,2,0,0
40.2945,-74.6188,2,0,0
40.3098,-74.6188,1,1,1
40.3103,-74.6188,1,1,1
40.2673,-74.6187,4,2,0.5
40.2853,-74.6187,2,2,1
40.3095,-74.6187,2,0,0
40.31,-74.6187,1,0,0
40.3175,-74.6187,2,0,0
40.2692,-74.6186,1,0,0
40.2693,-74.6186,3,3,1
40.276,-74.6186,1,0,0
40.2779,-74.6186,3,3,1
40.2977,-74.6186,2,1,0.5
40.2978,-74.6186,3,2,0.666666667
40.3005,-74.6186,3,2,0.666666667
40.3007,-74.6186,2,2,1
40.3078,-74.6186,2,2,1
40.2674,-74.6185,2,1,0.5
40.2691,-74.6185,2,1,0.5
40.2693,-74.6185,2,2,1
40.2762,-74.6185,2,2,1
40.2778,-74.6185,2,2,1
40.2853,-74.6185,3,1,0.333333333
40.3173,-74.6185,2,2,1
40.2672,-74.6184,2,2,1
40.2694,-74.6184,2,2,1
40.2828,-74.6184,1,1,1
40.2839,-74.6184,2,1,0.5
40.2852,-74.6184,3,1,0.333333333
40.2867,-74.6184,9,7,0.777777778
40.2947,-74.6184,2,1,0.5
40.309,-74.6184,2,2,1
40.3094,-74.6184,1,1,1
40.2705,-74.6183,2,2,1
40.3079,-74.6183,2,0,0
40.3173,-74.6183,1,0,0
40.2718,-74.6182,2,2,1
40.2722,-74.6182,3,2,0.666666667
40.2826,-74.6182,2,2,1
40.2852,-74.6182,2,1,0.5
40.3088,-74.6182,1,0,0
40.3091,-74.6182,1,1,1
40.3136,-74.6182,5,2,0.4
40.2671,-74.6181,3,3,1
40.2725,-74.6181,2,2,1
40.2738,-74.6181,2,0,0
40.2803,-74.6181,2,1,0.5
40.2828,-74.6181,3,0,0
40.2977,-74.6181,3,2,0.666666667
40.2978,-74.6181,2,2,1
40.3005,-74.6181,2,2,1
40.3007,-74.6181,2,0,0
40.3132,-74.6181,2,2,1
40.2673,-74.618,3,2,0.666666667
40.2693,-74.618,3,3,1
40.2695,-74.618,2,2,1
40.2706,-74.618,3,2,0.666666667
40.2709,-74.618,2,2,1
40.2721,-74.618,7,4,0.571428571
40.2734,-74.618,1,0,0
40.2739,-74.618,5,4,0.8
40.2741,-74.618,5,4,0.8
40.2761,-74.618,4,2,0.5
40.2777,-74.618,2,2,1
40.2841,-74.618,1,0,0
40.2852,-74.618,3,3,1
40.2867,-74.618,2,1,0.5
40.3088,-74.618,3,0,0
40.3129,-74.618,2,2,1
40.3136,-74.618,2,2,1
40.2646,-74.6179,8,6,0.75
40.2648,-74.6179,8,4,0.5
40.2706,-74.6179,6,5,0.833333333
40.2709,-74.6179,1,1,1
40.272,-74.6179,2,2,1
40.274,-74.6179,3,3,1
40.2741,-74.6179,8,7,0.875
40.2742,-74.6179,3,3,1
40.2839,-74.6179,2,2,1
40.2852,-74.6179,2,1,0.5
40.3124,-74.6179,2,2,1
40.3126,-74.6179,4,3,0.75
40.3174,-74.6179,1,1,1
40.2646,-74.6178,3,2,0.666666667
40.2647,-74.6178,2,2,1
40.2744,-74.6178,2,2,1
40.3086,-74.6178,2,2,1
40.3121,-74.6178,2,2,1
40.3124,-74.6178,6,6,1
40.3126,-74.6178,7,4,0.571428571
40.315,-74.6178,2,2,1
40.3153,-74.6178,2,2,1
40.3175,-74.6178,2,2,1
40.2671,-74.6177,2,1,0.5
40.2776,-74.6177,2,0,0
40.2778,-74.6177,4,4,1
40.2785,-74.6177,1,0,0
40.3118,-74.6177,2,2,1
40.3124,-74.6177,7,5,0.714285714
40.3126,-74.6177,4,4,1
40.3143,-74.6177,4,3,0.75
40.3148,-74.6177,2,2,1
40.3149,-74.6177,1,0,0
40.3153,-74.6177,1,0,0
40.3157,-74.6177,1,1,1
40.2672,-74.6176,2,1,0.5
40.2693,-74.6176,1,0,0
40.2759,-74.6176,2,2,1
40.2788,-74.6176,3,3,1
40.2867,-74.6176,4,0,0
40.3115,-74.6176,3,2,0.666666667
40.3119,-74.6176,3,3,1
40.3138,-74.6176,2,2,1
40.3148,-74.6176,2,1,0.5
40.315,-74.6176,3,2,0.666666667
40.267,-74.6175,5,4,0.8
40.2695,-74.6175,1,1,1
40.2721,-74.6175,3,2,0.666666667
40.276,-74.6175,3,2,0.666666667
40.2787,-74.6175,2,2,1
40.2788,-74.6175,8,6,0.75
40.2789,-74.6175,5,4,0.8
40.28,-74.6175,3,2,0.666666667
40.2826,-74.6175,1,0,0
40.2867,-74.6175,2,1,0.5
40.2977,-74.6175,3,3,1
40.2978,-74.6175,3,2,0.666666667
40.2993,-74.6175,1,1,1
40.3083,-74.6175,2,1,0.5
40.3109,-74.6175,4,3,0.75
40.3112,-74.6175,2,2,1
40.3137,-74.6175,2,2,1
40.3139,-74.6175,2,1,0.5
40.3141,-74.6175,3,3,1
40.3148,-74.6175,5,5,1
40.3157,-74.6175,1,1,1
40.316,-74.6175,3,2,0.666666667
40.2672,-74.6174,1,1,1
40.2708,-74.6174,6,3,0.5
40.2787,-74.6174,2,2,1
40.2789,-74.6174,4,1,0.25
40.2801,-74.6174,3,1,0.333333333
40.281,-74.6174,180,101,0.561111111
40.2829,-74.6174,3,2,0.666666667
40.2852,-74.6174,3,2,0.666666667
40.3106,-74.6174,2,2,1
40.3114,-74.6174,2,1,0.5
40.3137,-74.6174,3,0,0
40.3139,-74.6174,2,2,1
40.3148,-74.6174,2,1,0.5
40.315,-74.6174,1,1,1
40.3163,-74.6174,4,2,0.5
40.2644,-74.6173,3,2,0.666666667
40.2646,-74.6173,2,2,1
40.2694,-74.6173,2,2,1
40.272,-74.6173,1,1,1
40.276,-74.6173,2,2,1
40.2977,-74.6173,2,2,1
40.3103,-74.6173,3,2,0.666666667
40.3109,-74.6173,5,3,0.6
40.3137,-74.6173,2,2,1
40.3139,-74.6173,1,1,1
40.3148,-74.6173,2,2,1
40.315,-74.6173,3,2,0.666666667
40.3161,-74.6173,4,2,0.5
40.2706,-74.6172,1,0,0
40.2758,-74.6172,1,1,1
40.2799,-74.6172,4,4,1
40.2801,-74.6172,2,2,1
40.2866,-74.6172,2,2,1
40.3007,-74.6172,4,3,0.75
40.3017,-74.6172,8,5,0.625
40.3102,-74.6172,7,2,0.285714286
40.3104,-74.6172,5,3,0.6
40.3137,-74.6172,4,3,0.75
40.3139,-74.6172,1,1,1
40.3148,-74.6172,2,2,1
40.315,-74.6172,2,2,1
40.267,-74.6171,2,2,1
40.2799,-74.6171,8,5,0.625
40.2801,-74.6171,3,3,1
40.2813,-74.6171,6,2,0.333333333
40.2814,-74.6171,2,2,1
40.2842,-74.6171,2,1,0.5
40.2866,-74.6171,2,1,0.5
40.3005,-74.6171,1,1,1
40.3029,-74.6171,2,2,1
40.3102,-74.6171,8,5,0.625
40.3104,-74.6171,3,1,0.333333333
40.3139,-74.6171,6,3,0.5
40.3164,-74.6171,3,2,0.666666667
40.3174,-74.6171,3,2,0.666666667
40.2696,-74.617,2,0,0
40.2724,-74.617,3,2,0.666666667
40.2799,-74.617,2,2,1
40.2813,-74.617,7,4,0.571428571
40.2814,-74.617,6,5,0.833333333
40.2852,-74.617,2,2,1
40.3017,-74.617,4,4,1
40.3018,-74.617,1,1,1
40.3022,-74.617,2,2,1
40.3087,-74.617,1,1,1
40.3137,-74.617,6,5,0.833333333
40.3176,-74.617,1,1,1
40.2642,-74.6169,2,2,1
40.2644,-74.6169,4,3,0.75
40.2672,-74.6169,3,2,0.666666667
40.2694,-74.6169,2,2,1
40.2801,-74.6169,4,2,0.5
40.3026,-74.6169,2,0,0
40.3029,-74.6169,2,2,1
40.303,-74.6169,2,2,1
40.3033,-74.6169,2,2,1
40.3138,-74.6169,3,2,0.666666667
40.3139,-74.6169,2,0,0
40.3162,-74.6169,4,2,0.5
40.3174,-74.6169,3,3,1
40.2723,-74.6168,3,2,0.666666667
40.2759,-74.6168,4,2,0.5
40.2776,-74.6168,5,1,0.2
40.2801,-74.6168,6,6,1
40.2866,-74.6168,2,1,0.5
40.3138,-74.6168,2,1,0.5
40.2612,-74.6167,2,2,1
40.2707,-74.6167,5,4,0.8
40.28,-74.6167,5,3,0.6
40.2866,-74.6167,3,2,0.666666667
40.2977,-74.6167,1,1,1
40.3138,-74.6167,2,2,1
40.3164,-74.6167,4,4,1
40.2601,-74.6166,4,2,0.5
40.267,-74.6166,2,2,1
40.2696,-74.6166,3,2,0.666666667
40.285,-74.6166,1,1,1
40.2605,-74.6165,1,1,1
40.2642,-74.6165,1,1,1
40.2694,-74.6165,4,1,0.25
40.2696,-74.6165,5,3,0.6
40.285,-74.6165,6,5,0.833333333
40.2924,-74.6165,4,4,1
40.309,-74.6165,1,1,1
40.2585,-74.6164,1,1,1
40.2597,-74.6164,1,0,0
40.2695,-74.6164,2,2,1
40.2727,-74.6164,2,2,1
40.2733,-74.6164,2,2,1
40.2757,-74.6164,3,1,0.333333333
40.2759,-74.6164,2,2,1
