AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CTAS,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOXA,FOX,GILD,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LVNTA,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTES,NVDA,ORLY,PAYX,PCAR,PCLN,QCOM,QVCA,ROST,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,WDC,WYNN,XLNX,XRAY
0.00637824,0.013332532,0.002377095,0.0035482,0.015415978,0.019128008,0.010381055,0.017145999,0.009571741,0.03587889,0.016491919,0.005778845,0.017809029,0.010122417,-0.00705646,0.003025182,0.020092887,0.023683183,0.007441126,0.009056302,0.008694903,0.007246967,0.01011813,0.005485632,0.007958081,0.012395024,0.005857286,0.008534119,0.009718249,0.004911601,-0.008555836,0.02415709,0.00058718,0.000957396,0.012461613,0.007807919,-0.002322007,0.00606522,0.018206741,0.022250609,0.023112781,0.005884567,0,0.0095924,0.003822472,0.024885438,0.008069698,0.051430723,0.015443153,0.007875445,0.018601892,0.018849669,0.008841317,0.013208818,0.0124605,0.005337616,0.005907842,0.012014365,0.014201079,0.017861707,0.001018409,0.000437063,0.015358396,0.012413708,0.014016615,0.005799266,0.010189077,0.011155061,0.008078723,0.007462721,0.023349906,0.003799061,0.009651691,0.006728701,-0.008777486,0.000659152,0.012156031,-0.009090972,0.018533483,0.008632619,0.016866615,0.008944853,0.035360484,0.015056878,0.011996716,0.011741818,0.025238916,0.008556029,0.011407385,-0.007629226,-0.007012651,0.013599778
0.009303711,0.004750603,0.007311861,0.010050336,0.012307848,0.010053945,0.006409656,-0.014161399,0.002616246,0.035145937,0.011357325,-0.006305854,0.024937741,-0.008208104,-0.007172582,0.004962789,-0.000288337,-0.013069972,0.007931123,-0.028477248,0.001288541,0.005897463,0.003350087,-0.000982387,0.001979664,0.019280593,-0.008400074,0.006557401,0.006884235,0.001305696,0.002231569,0.047924458,-0.005114432,0.003956619,-0.011575368,0.004467967,-0.06194492,0.020943174,0.010005969,0.007308193,-0.037851678,0.009995113,0.002620318,0.011862535,0.001440251,0.013743953,-0.017872385,-0.001567808,0.00718566,0.00046822,0.00506479,-0.003767204,0.000533333,-0.001336565,0.002289614,0.002259888,0.016909975,0.004377439,-0.004904092,0.018974536,0.001233046,0.012376664,-0.009061146,0.006324687,-0.007477406,-0.002960279,0.00163372,0.008620743,0.00662485,-0.003724399,0.013943651,0.008027586,0.004070651,0.01020417,0.003520245,0.00447075,-0.013904733,0.012103022,0.015496266,0.018661652,0.004943367,0.002084927,0.031863697,0.00313022,0.020654053,0.007338212,0.007662873,-0.028368384,0.012571966,0.016502205,0.007711219,0.023520525
-0.004381323,-0.004304274,-0.006233228,0.009693129,0.004487129,-0.003579102,-0.006994394,0.006630093,-0.004761914,0.007743612,-0.002527928,0.002106373,-0.029729788,0.01140955,0.005709721,0,0.001440853,0.010501753,-0.005463002,-0.00786084,-0.005164158,0.002897669,-0.001673641,0.001543318,0,0.005916222,-0.000635709,-0.033225648,-0.03036868,0.000489197,0.003081667,-0.003885512,0.003739143,0.00732604,-0.016202434,0.003747077,-0.025729246,0.000739919,-0.002345354,-0.004561358,0.022909619,-0.007056708,-0.009993947,0.003531493,0.007338399,0.003477524,0.007668215,0.028529173,-0.033983853,0.001987491,0.006384991,-0.004873679,0.001731372,-0.004574015,-0.002519432,-0.005859652,0.000913699,-0.018119986,0.00404041,0.002135612,0.002154178,-0.012376664,-0.029301459,-0.014464884,-0.002768989,-0.008186245,0.003693248,-0.010245439,0.002949599,-0.002417318,0,-0.009006893,0.00287883,-0.003912368,-0.001632858,-0.000918816,0.010242843,0.007490672,-0.00406367,-0.00720594,0.006349228,-0.001250434,-0.002464416,-0.023612355,0.000417101,-0.007199256,-0.001527884,0.014447797,0.013691518,-0.002007216,-0.019034766,0.023900574
0.012387546,0.030469619,0.04428301,0.027152137,0.028859612,0.07292918,0.015285196,0.006008557,0.038394229,0.020526378,0.030817264,0.039200481,0.046094436,0.072028521,0.014022638,0.023415363,0.023666657,0.012299492,0.013601951,0.032043811,0.012495569,0.010453057,0.012484557,0.019436958,0.03688762,0.042416604,0.020021396,-0.0104713,-0.010521923,0.018574385,0.029226824,0.039939176,0.020597865,0.026543739,0.066546151,0.020819628,0.02103912,0.020643439,0.007602376,0.00789318,0.001490751,0.022741275,0.010865862,0.012069448,0.008202256,0.003112403,0.017999427,0.095433397,0.023788862,0.023432711,0.020912668,0.011250438,0.039399826,0.006576844,0.008679271,0.029350004,0.029709429,0.050118896,0.00974499,0.154760018,0.016856815,0.015608381,0.053182265,0.033546122,0.051342808,0.024506236,0.025794762,0.031477659,0.010569951,0.024558444,0.028246033,0.034361769,0.015043728,0.011691482,0.008636389,-0.016150735,0.012708067,0.014815086,0.034353887,0.037613091,0.013384909,0.010647961,0.015659945,0.042701827,0.001916428,0.009748081,0.007009018,0.011909243,0.021336665,0.023665616,0.04477148,0.028522972
0.007433597,0.005180613,0.020417206,0.019706903,-0.00165426,-0.006353474,-0.005583917,-0.004159981,0.01549712,-0.011024371,0.005754365,0.012566137,0.012506738,-0.018560939,0.002848985,0.003448279,-0.005781857,0.001586295,-0.005011184,0.019656285,0.009089319,0.004960924,0.011308849,-0.003857285,0.006390902,0.001643386,0.002804859,-0.003990883,-0.011500989,0.008762902,-0.000415127,0.015588587,0.006137043,0.004465466,0.016943491,0.003200003,-0.01012496,0.006643583,-0.00745563,-0.005153869,-0.017807598,-0.005503494,-0.003842128,0.027482646,-0.004930029,-0.011293135,0.010334661,0.021181744,0.018513518,0.002734421,-0.014777585,0.005198769,0.011068111,0.00863198,0.006572164,0.007108269,0.030576546,0.010287675,0.001709889,0.029633465,0.015298157,0.005149121,0.010669207,0.006507987,0.002067476,0.003094175,-0.011584167,0.037623608,0.002283106,0.006419881,0.004168924,0.020675941,0.003469326,0.007719066,0.002862301,0.007180882,-0.019148819,0.005865119,0.02764706,0.01520679,0.001207973,0.004255034,0.010623108,0.012997746,-0.007100819,-0.003376868,-0.004260506,-0.002984234,0.024246102,-0.000583539,0.002039661,0.003570724
-0.002734712,0.002437102,-0.002630782,0.006605529,0.002784548,-0.01062315,0,-0.000950269,-0.009086841,-0.003136372,-0.010175253,-0.009031672,-0.014272587,0.002855136,-0.001284098,-0.000688705,-0.009568544,0.000396181,-0.006675319,-0.007206878,-0.019368411,0.00463795,0.00509841,-0.018528078,-0.011428696,-0.00658981,-0.001402425,-0.088960771,-0.093287934,-0.041126081,0.005796158,-0.008135137,0.002676273,0.003531955,-0.024796144,0.002279463,-0.000678656,-0.004906215,-0.047631628,-0.046187172,0.001561137,-0.00542655,0.000874508,0.007501911,-8.38E-05,0.013973345,-0.015384114,0.00721157,0.01191103,0.002726965,0.007284632,0.012317903,0.001011634,-0.025895008,-0.020540458,0.017869014,-0.021743648,-0.008878563,-0.0048523,0.005308181,-0.007949833,0.011172112,-0.002428659,-0.00068306,0.002250564,-0.016601693,-0.004284956,-0.004562746,-0.001369238,0.005742864,0.000308119,-0.101552681,-0.020082297,-0.015888728,-0.003236249,0.002382214,-0.004111003,0.00291971,0.016761936,0.02037076,0.003615188,-0.011017878,-0.019752902,0.003826407,-0.01998373,-0.040143408,-0.010115029,-0.004695985,0.011002988,-0.033672852,-0.01666515,0.001582905
0.003752523,0.015063522,-0.002637721,0.015845508,0.003469816,-0.007145318,-0.001352527,-0.003545071,0.004553742,-0.002264294,-0.020258458,0.015007785,-0.00047142,0.008685575,-0.002757205,0.010281105,-0.005249356,-0.004525793,0.006675319,-0.000126197,0.004969183,0.01518379,0.010522153,-0.015873349,-0.066049008,0.041879287,-0.002496758,0.003739487,0.032482556,0.03092191,0.002638524,-0.004962789,0.016635417,0.002087139,0.006287048,0.006694301,0.010467764,0.002744675,0.04366191,0.036413117,-0.029992003,-0.008087169,0.000873744,-0.013544225,0.013479984,0.00126707,-0.025150163,0.005821346,-0.01754819,0.000907338,0.009917638,0.003616189,0.005420067,0.005862071,0.004141983,-0.004183311,-0.019531775,0.003981736,0.036520913,-0.000661984,-0.013412072,0.000317376,0.006664672,-0.010992897,0.000187319,-0.00632063,-0.004087785,0.015379101,0.009375868,0.00486619,0.013312108,0.004465652,6.54E-05,0.057679112,-0.00099788,0.01234908,0.015786172,0,-0.009295065,0.008866641,0.000400882,0.005661826,-0.025859819,0.01059692,0.010211117,-0.012000433,0.017104876,0.007921794,0.00420758,-0.028332399,-0.000921235,0.005913678
-0.003056548,0.006607179,0.007690789,0.009792292,0.012392585,-0.00102494,-0.001547988,0.01070262,0.017117535,0.004398097,-0.006274744,0.015763873,0.018801278,-0.017146803,0.005791542,0.00577938,0.007056385,0.006820551,0.002982649,-0.001079058,0.002383791,0.004107987,0.007220248,0.004418794,0.007044894,0.023691759,0.010569406,0.02275621,0.00887263,0.00623055,0.007220248,0.012852377,-0.006395881,0.00182268,-0.003138583,0.006649785,-0.001546375,0.007902908,0.021857201,0.021858794,0.00320967,-0.00653532,0.007309465,0.002270149,0.010278428,0.010079178,0.011719304,-0.003279669,-0.005669119,0.003056203,0.00705864,0.004347023,0.013112895,-0.002925372,-0.003679964,0.006205301,0.018065033,0.008843437,0.027480984,-0.013481686,0.010105986,0.010940568,0.001207001,0.018481019,-0.008558717,0.002803801,-0.010402088,-0.005770936,-0.003853351,0.003160892,0.001215252,-0.003181119,-0.120797455,0.021521896,0.004482637,0.001174398,0.007071094,0.004363643,-0.01579358,0.004818486,-0.010475519,0.009320243,-0.008624874,0.005751131,0.002789874,0.023148183,-0.006684923,0.005460107,-0.025002568,-0.003393285,0.013275544,0.011334888
0.007439788,0.001120291,0.002416433,-0.005481425,0.00153833,0.015769721,0.009635843,0.000367021,-0.011228503,-0.007488315,0.013489612,-0.008836582,-0.019862786,0.010586627,-0.002283381,0.005409073,0.000759878,-0.008732293,0.005130986,-0.014525075,-0.003669729,-0.000292869,0.005778635,0.009061367,-0.023552491,0.011734289,0.013361716,-0.009777041,-0.015501807,0.005558658,0.001960144,-0.015093692,0.002449659,0.007515909,0.013688975,-0.01471114,0.009642501,-0.007470226,-0.007232781,-0.00451468,0.002259462,-0.002236507,0.000866626,-0.011020442,0.048307001,0.003337276,-0.009558659,0.022004875,-0.006604647,0.001806685,-0.003752372,-0.020787125,-0.016765062,0.019425924,0.015321862,-0.017575593,-0.005888577,-0.010481056,0.004952825,-0.001417964,0.033540226,0.010615148,-0.025658097,-0.008171649,-0.011112808,0.004772484,-0.000326815,-0.014191825,0.012469482,-0.00845135,0.006657613,0.005709565,0.020607233,-0.005790823,0.009028569,0.007147064,-0.010066096,-0.001452433,-0.01588364,-0.062055282,0.01087624,0.0074754,0.037186029,0.000395413,0.019976426,-0.006273189,-0.003665245,0.02013544,-0.002154842,-0.001133658,-0.016275431,-0.005260606
0.00059832,-0.003364646,0.005415719,0.004411334,0.008672786,0.011541485,-0.002496401,0.004028361,0.010334848,0.013675641,0.01244377,0.017595762,-0.01462136,0.00761425,-0.001941408,0.006217985,0.006530095,-0.002874483,0.001211387,-0.063170161,-0.049167073,-0.004256262,-0.011188928,-0.000846024,0.038223577,0.019693876,0.00729561,-0.011735774,-0.012764806,-0.004603548,0.0039088,0.01386504,0.002635518,-0.001033325,0.011383972,0.008852628,-0.00507751,-0.001009883,-0.001162115,-0.00544466,0.003098449,0.004359284,-0.01220165,-0.004595948,0.005286493,0.001456563,0.005488606,0.00451797,-0.003621006,0.000225606,0.003950741,0.010071846,0.008792922,-0.003544907,-0.006603604,0.014920891,0.005008148,0.007696831,-0.000133538,0.004396594,0.031323754,0.005368586,0.009545877,0.01020417,0.012339976,-0.000849241,0.007273549,0.007627802,-0.002582675,0.002966104,0.002710845,0.003529119,-0.009155045,-0.002180233,0.000369299,-0.000777202,0.017137516,-0.001454546,0.0047266,0.058069228,0.000800961,-0.007748289,-0.001856384,0.005322832,0.001571092,-0.000572246,0.000305951,0.002195046,-0.002983388,0.000963692,-0.000462321,-0.001759703
-0.002487678,0.002944684,-0.002202865,0.006994279,-0.003731981,0.009928925,0.000192252,0.009147198,0.002009602,0.006458847,0.012257897,-0.006562182,0.022145496,0.023900875,0.011750412,-0.013153647,0.013026753,0.00399011,0.003893406,-0.022985044,-0.004450902,0.005061445,0.005809893,-0.000564414,0.015893417,-0.008852115,0.007844916,-0.009833842,-0.013088573,0.003177127,-0.002441209,0.008569033,0.004309047,0.002581313,0.011605546,-0.005438491,-0.00827257,0.006474377,0.005218916,0.004841159,9.37E-05,0.008320522,-0.00898447,0.013724958,-0.000232639,0.019288788,0.003481991,0.020153266,0.003470392,0.014778594,0.00977339,-0.002696856,0.000625117,0.004207342,0,0.009950331,0.011681149,0.004404783,0.007450806,-0.010163752,0.000846071,0.001851662,0.008240547,-0.011915035,0.006019582,0.007434021,0.010116315,-0.006862398,0.006388366,-0.00519647,-0.004371097,0.02699207,0.007852302,0.000727273,0.005278353,0.001424409,0.005084503,0.011577553,-0.000976086,0.002825095,0.002199341,-0.004787643,0.022960725,0.00549021,-0.000165262,-0.00905634,0.05273001,-0.021690077,-0.006926882,0.003958386,0.000462321,0.003321289
0.009182801,-0.002242782,0.001202164,-0.00011814,0,-0.006608317,0.020736974,-0.00274576,-0.00424724,-0.002168997,0.016847728,-0.009555383,0.003274091,0.015473802,-0.010026417,-0.005276159,-0.006257901,-0.000159299,0.003344261,0.021954193,0.025279017,-0.003738596,-0.006010838,-0.000705965,-0.001972918,0.001512288,-0.004971474,-0.018523446,-0.015355388,-0.005247686,-0.002773927,-0.010784418,-0.003559863,-0.007114706,0.000116543,0.003402521,-0.006572507,-0.003303889,-0.001157408,-0.003022977,-0.009228806,-0.001510955,0,0.000378573,-0.003449404,0.026235192,-0.004555817,0.001281778,-0.005891701,-0.005572287,0.013362148,0.002320987,-0.008913498,0.021426227,0.023482182,-0.015280969,0.018413737,-0.004869575,-0.006649845,0.008526604,-0.005937588,-0.002469645,-0.003044142,0.004442174,-0.002441087,-0.012359045,0.008954329,-0.011543029,-0.002796892,0.00095648,-0.000604412,0.027773708,0.003542386,-0.000727273,0.00036722,0.000388123,-0.006084503,0.001437815,0.002438431,0.010071909,0.001397066,-0.000685824,0.013690422,-0.007655352,0.005685813,-0.009284848,0.007948593,0.001119731,0.001244168,0.011000841,-0.002313745,0.005058377
0.01991016,0.00070141,0.00020022,0.004126634,0.001358696,-0.002489421,0.021606354,-0.008073591,0.008476517,-0.009850454,0.008543341,-0.014881227,0.010105202,-0.019390283,-0.016376598,0.012380384,-0.001781779,0.014864284,0.012739026,0.026982943,0.010160012,0.008920144,0,0.000423639,0.023772629,0.001132717,-0.013379377,0.014594168,0.010263079,0.016602484,0.007488233,0.012976067,0.016745005,0.003369625,0.000233046,-0.004539272,0.001222909,0.006167989,0.003756687,0.00272109,-0.020840062,-0.00237898,-0.04265964,0.000756716,0.008091938,0.007389846,-0.011617043,0.007656354,0.011449357,0.001005306,0.00651552,0.00574786,-0.000756907,0.015028164,0.01572092,-0.001145986,-0.00028389,-0.004309598,0.00876849,-0.01765702,0.009595648,0.003702184,-0.001525553,-0.003928607,0.016409095,0.001465229,0.002331992,0.000773694,0.007756086,0.005719749,0.001812142,0.00192128,0.012977418,0.006165024,0.00244469,0.001421832,0.007475739,0,0.001379143,-0.008745209,0.005172082,0.009015223,0.018593369,0.003540523,0.01306141,0.018054943,0.012872031,0.001757049,0.007432676,0.010273588,-0.008140526,0.004453488
0.013086046,0.000700918,-0.001402384,-0.006137161,0.005753951,0.003317853,-0.003507156,-0.021729067,-0.019740435,-0.01891085,0.015607401,-0.006517947,-0.001850781,0.010273781,-0.045588156,0.000168535,-0.04227399,0.003447199,0.001317697,0.012494866,0.006716443,0.005227252,0.032426724,0.002397237,0.015827794,0.00301432,0.005951942,0.031315534,0.018024203,0.005629413,-0.000811227,-0.005610455,-0.002585359,0.003229351,0.005229226,0.004765696,0.005417131,0.0010005,0.001729107,0.00361664,-0.034594645,-0.002981705,-0.007507334,-0.007212026,-0.006816448,-0.016570937,-0.032141482,-0.036095658,-0.000899146,0.001896158,-0.005306387,-0.001995511,-0.003033369,-0.007913078,-0.010156532,-0.000892231,-0.000287126,-0.004328251,0.005803234,-0.002200722,0.003196862,0.013863627,-0.018490511,-0.005663793,-0.010410951,0.002406473,0.036590715,-0.000773694,-0.006412602,-0.00529494,0.001356955,0.006162936,0.005115828,0.018979979,-0.012901819,0.003996138,-0.001242082,0.005730675,0.004771735,0.001986756,0.001586043,0.002851519,-0.006937093,0.00058887,0.0004865,0.013083236,-0.002988688,0.002231788,0.005640751,0.005124966,-0.003509186,-0.000579766
0.002032072,-0.021101116,-0.001203611,0.000828353,-0.007792687,0.024700691,0.000924129,-0.006272974,0.009470195,0.000255363,0.005106877,-0.000251541,0.014597121,-0.026262797,0.00504773,0.003196772,0.011003568,0.0014068,0.006170023,0.004808346,-0.001674886,-0.003845182,0.011605546,0.002953381,-0.016353879,-0.005470164,-0.000607749,-0.009507816,-0.015156589,-0.001248245,-0.003903079,0.008767713,0.005898352,0.004246837,0.005778359,0.002487282,-0.002027987,-0.002288331,0.008029868,0.008388306,0.002995509,-0.014529072,0.040207795,-0.004964685,0.010361184,-0.001471474,-0.004049044,0.008166882,0.012959145,0.008322747,-0.002878494,-0.005633818,-0.004440223,0.001715617,0.003765409,-0.017364897,0.011767481,0.00863785,-0.00078937,0.003337129,0.007614356,-0.005074607,-0.014411277,0,0.011335251,0.005788782,0.021808032,0.010011635,-0.011477565,0,-0.000602864,-0.012886219,-0.005115828,0.002480072,0.003949647,-0.001029734,0.005008565,0,0.006113275,0.012818581,0.001583532,0.001896506,0.013985124,0.00235202,-0.007894242,0.029786475,0.010492085,-0.000796495,-0.005126639,-0.005290726,0.009098395,0.007510868
0.005193902,-0.000143133,0.008195948,-0.000946746,0.006272802,0.000968992,0.0018457,0.007020958,0.003136906,0.01155055,0.016713307,0.001759458,0.007955491,0.011227397,0.003801392,0.002181392,0.010404718,0.000936768,-0.001440639,0.018433756,0.001488926,0.003845182,0.015646188,0.005880723,0.033802149,-0.005690455,-0.014414699,-0.001079165,0.001589573,0.015953254,-0.000488958,0.011811635,0.006050526,0.012886941,-0.003116166,0.000338696,0.000135327,0.00271681,-0.001858338,0,0.005468569,-0.001414934,-0.0012519,0.005345564,0.005064079,-0.000334728,0.030740921,0.003913899,0.011038452,0.004960601,0.000100005,0.000878459,0.004313633,-0.011429413,-0.00598635,0.011610038,-0.003812159,0.011555479,0.004202791,0.007242582,0.006011348,-0.008891673,0.019375606,-0.00690849,0.01703806,-0.000680378,-0.003301158,0.006872879,0.002599606,0.004026709,0.000678196,0.008847966,0.000712099,0.002120892,-0.011272959,-0.004258895,0.024866331,0.002853069,0.026744216,0.015554429,0.007095024,0.005668031,0.013753098,0.005271905,0.011212337,0.007786393,-0.000846621,-0.00271284,0.011244113,-0.009103588,0.012233274,0.008406622
-0.000790549,0.008126069,0.005459884,-0.00474722,-0.005422823,-0.008592093,-0.006289329,0.015264235,0.008465188,0.012540922,0.001977079,-0.019270373,0.008566328,-0.008921558,-0.002809268,-0.002517413,0.011150938,-0.009880109,-0.00604708,-0.000321,0.002693042,0.007143145,-0.004173787,-0.008130126,-0.024374705,-0.011863897,-0.011650291,0.01058698,0.018256724,0.058489222,0.000651891,0.01522027,-0.008259428,0.001520142,0.005533155,-0.003958609,-0.010610901,0.002567029,-0.001861798,-0.003287019,0.001783238,-0.008513362,0.001430615,0.000571048,0.007320454,-0.009485759,0.025198948,0.003177816,0.002631196,-0.003304332,0.003740056,-0.00377027,0.017444127,0.000107866,0.001333706,0.001281723,-0.007100495,-0.011090687,0.011985553,0.006518586,0.006496926,-0.016040081,0.000773455,-0.009227888,-0.00601259,-0.048100595,-0.00140379,0.00480831,0.002142415,-0.003177632,-0.0064236,-0.006161908,0.001778031,-0.019611968,0.012011785,0.001163317,0.000578843,0.001423488,-0.00359797,0.007527864,-0.00907483,0.000807103,-0.039516636,0.000194723,0.00411208,-0.007786393,0.000282287,-0.008988825,0.009912087,0.001226037,0.005718876,0.005502338
0.009532627,-0.005410036,-0.003073722,-0.005487309,-0.009475507,-0.011791817,-0.003904439,-0.002211575,-0.007123806,0.008809536,-0.00163699,0.02876807,-0.010832875,-0.011074497,-0.014464815,0.002517413,0.001326009,-0.006879401,0.000263678,0.016832413,0.002500812,-0.000359544,0.001899336,0.00561405,-0.002609832,-0.007729507,-0.000155028,-0.003057171,0.002181026,0.042698494,0.046320049,0.016850387,0.001107248,0.001012146,-0.016750616,0.005199514,-0.008377444,-0.005570249,-0.010085088,-0.006004221,-0.007251807,0.004256507,-0.000178715,-0.007832689,-0.004950694,-0.007940051,-0.012223387,0.009901781,-0.00732604,-0.002540736,-0.000979165,0.001886912,-0.001618627,-0.008382398,-0.008029047,-0.000768837,0.006818694,-0.005358196,0.003619446,0.006105298,0.001562864,-0.001043732,0.005089854,-0.000524888,0.005285714,-0.004623682,0.007596998,0.00025243,-0.001408967,-0.001486358,-0.007304857,-0.003182335,-0.010787745,0.006818616,0.012598784,0.003224353,-0.000820127,-0.00570615,0.005158276,0.003186238,-0.007159935,0.00776859,0.001586624,0.002722148,0.020310523,0.000137127,-0.00509339,-0.00306823,-0.001611604,-0.026124994,-0.001597991,0.001134645
0.009916721,0.016072849,0.015763873,0.002508812,0.039603309,0.040835174,0.027741285,0.003105347,0.011108757,-0.002907249,0.024398529,0.046180745,0.014865139,0.023228147,0.011979055,0.018269899,0.020980446,0.00774585,0.009576984,0.004307093,-0.003521457,0.00136558,0.012258522,0.00418995,0.020178317,0.00503097,0.014120339,0.023900699,0.025807884,0.012009255,0.027159322,0.003937469,-0.001659141,0.018045602,-0.013475152,0.014771979,0.013560923,0.001860199,0.012376039,0.014646802,-0.001996009,0.006461077,0.009073988,0.012578782,0.006620777,0.00475803,0.000808778,0.022869433,0.043172172,0.014276544,-0.00446823,0.016823875,0.003669272,0.010224854,0.006695341,0.004476569,0.006206256,0.011149941,0.004377502,0.006805767,-0.007424756,-0.00649557,0.031200471,0.008018171,0.009498466,-0.004158253,0.03618269,0.023941293,0.007976674,0.003394148,0.020560059,0.001140196,0.015537338,0.007127614,0.064143402,0.014191889,0.00500675,0.011379924,0.009465506,0.018751042,0.009535233,0.005189978,-0.015691577,0.010430846,0.001733103,0.005060532,0.003115709,0.005162134,0.016397088,0.023503907,0.011923153,0.010154281
0.005028916,-0.006412311,0.002343293,0.007370457,0.004606029,0.007405691,0.00686171,0.01149498,0.003969134,0.009678589,0.006434951,-0.008108797,0.010231406,-0.003647219,0.011085933,0.011129411,0.005914443,-0.002759492,-0.004186844,0.006363588,0.00739922,-0.000215494,0.008399489,0.004311251,-0.003591896,0.018359667,-0.00447796,0.011296196,0.009058033,0.012137892,0.005735865,0.003231021,0,0.002480775,0.004138345,0.001554002,-0.002042902,0.001856746,0.005135532,0.004736539,-0.006615239,-0.001579199,-0.005505742,0.005289019,0.004993579,0.001084378,0.002529943,0.011793408,0.009531892,0.000871935,0.009132644,0.004069809,0.015461209,0.008620349,0.003329564,0.005345564,-0.001127248,0.0080525,-0.00399048,0.016089275,-0.002570234,-0.003580082,0.022121533,-0.003478264,-0.004964133,-0.011416834,-0.00510328,0.006631487,-0.00274533,0.002749288,0.001943345,0.001625359,0.006766307,-0.001421464,0.005116846,0.011988282,0.012835064,-0.001415428,0.00477622,0.008703816,-0.000395491,0.005427242,-0.006296363,0.007847681,-0.037531468,0.006391536,-0.00595662,-0.001932679,0.00612953,-0.004589475,0.004167846,0.010977876
0.007091925,0.006623007,0.004573105,0.000710395,-0.002135875,0.004073325,0.018188804,-0.005156396,0.014420176,-0.014210928,-0.00703847,0.016623513,0.007715237,0.005094128,-0.007311163,0.000813471,0.014271581,-0.005780134,0.00627371,0.032808325,0.020792287,-0.00331007,0.004821074,0.008016629,-0.000514183,0.008209529,0.011310322,0.023083567,0.016987445,0.030175854,0.001503986,0.00505632,0.000551893,0.00235105,0.004238791,0.00121931,0.010712693,0.005265792,0.018887101,0.017855004,-0.010716916,0.005223858,0.011509645,-0.002263298,0.006394605,-0.005297486,0.015046704,-0.02712315,0.008888947,0.004456771,0.003322611,0.001230012,0.017811097,0.010034924,0.01953812,0.018362986,0.01481701,0.006395636,-0.002195107,0.008668069,0.007718427,0.001054296,0.003494471,0.005905871,0.001085187,-0.032304128,-0.001787483,0.003665245,0.003248757,-0.003172927,0.004916211,0.007397987,0.006022849,0.001776515,0.008920061,0.004130944,-0.004799819,0.011267725,0.009179991,0.005093783,0.016866452,-0.001453201,0.022556884,-0.002481628,0.017658,0.009309924,-0.000569152,0.000322373,0.010783361,-0.00647215,-0.002476085,0.001294499
0.003315061,0.009505243,0.019324737,-0.001421296,0.002628122,-0.00234797,0.006341399,0.000626436,0.010787591,0.010954097,0.001447833,0.014496396,0.005474666,0.005027207,-0.0036091,0.000325203,-0.00811715,0.004516111,-0.00195631,0.012804971,0.018775697,0.002159984,0.004061294,0.001650619,-0.124534733,-0.000658049,-0.003756555,-0.004922552,-0.005630479,-0.003029707,0.001351656,-0.002065405,0.00073976,0.005423408,0.000352423,-0.002107015,0.018442324,0.001560173,0.012074257,0.010389704,0.014631208,-0.003222738,0.006143065,-0.003783584,0.013777913,0.007935742,-0.009685048,0.032625227,0.003588686,-0.002171554,-0.012296173,0.004660298,-0.221283867,0.014345363,0.010809759,0.009056572,-0.002221988,0.003182544,0.001549987,0.007523412,0.003180263,-0.003589152,0.007241161,0.003802943,0.025168665,0.012070873,0.00467933,-0.002931121,0.000335477,0.000847099,-0.002380599,0.001567736,0.000558425,0.002835876,0.003926633,-0.008153071,0.0124037,0.002797205,-0.003509043,0.012089825,0.001554606,-0.003310604,0.002394142,0.003624921,0.004566035,0.001744382,0.010054606,-0.004198973,-0.009699777,-0.003450132,-0.001127523,0.00368936
0.001780491,0.016693497,0.033888856,0.0066155,0.007354777,0.001565926,-0.003341838,0.009866622,0.013216991,0.012538774,0.01299653,-0.005586607,0.012263434,-0.001398487,0.014916074,0.005997262,0.032612565,0.008971493,-0.008653522,0.009552347,0.006181035,0.012862833,0.008073438,0.003567023,-0.002916871,0.009732437,0.01282102,0.000580383,0,0.024113257,0.023069673,0.000918485,0.005141287,0.017425653,0.012605209,-0.003113189,0.022519936,0.011554306,0.004267334,-0.00778214,-0.001303062,-0.001284663,0.023005425,0.004915873,0.006531875,0.005658867,0.006130573,0.024659155,0.017752754,0.008011302,0.01120734,0.006463831,0.012359624,0.005637058,0.006431266,0.011420275,0.011885168,0.014868487,0.007586022,-0.000642651,0.012242386,0.007375442,0.030692946,0.01166394,0.015219396,-0.006654324,0.010246678,0.017939875,0.010344345,0.001903353,-0.006276171,-0.002956631,0.005983459,0.014059986,0.004580246,0.012764533,-0.001742366,0.005571045,0.003509043,0.020252904,0.006965972,0.006346709,-0.017086747,0.03278368,0.007087992,0.008676554,0.022707669,0.003070213,0.014077855,-0.003405225,0.013892224,0.007520901
